Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
If you check it.,If you check it out.,I'm sure it's there.,10.423439531859557,0.7581004,You'll see that it's a great deal.,You'll see that it's a very good book.
Actually those help you have backache.,Actually that helps when you have a backache.,I have a lumbar support and a lumbar pillow.,15.803311220336239,0.7978241,I have a lumbar support and a lumbar cushion.,I have a lumbar support.
I can fit balloons ittybitty container.,So i can fit all those balloons into this little ittybitty container.,I like to blow up balloons.,14.901486912021394,0.78505456,I like to play with balloons.,I like to blow them up.
I get out of it be the name of book.,So all i got out of it was the name of the book.,I get out of it be the name of book.,45.976149701175984,0.8685061,I get out of it be the name of book.,I get out of it be the name of book
I think that be going go.,I think that is going to go.,I think that be going to go.,75.9662972046873,0.98368,I think that be going go.,I think that be going go.
Look at word keep coming.,Look at this word w keeps coming up.,Then look at the word keep coming. Then look at the word keep coming. Then look at the word keep,32.36952542300913,0.8377192,Then look at the word keep coming. Then look at the word keep coming.,Then look at the word keep coming. Then look at the word keep coming. Then look at the word 
I take that a good sign.,I took that as a pretty good sign.,I think he'll be able to get a job.,12.464387464387466,0.7602045,I think he'll be able to find a job here.,I think he'll be able to get a job with us.
Be she work.,Is she working.,Be she work.,45.111434394932786,0.8769662,She's a very hard worker.,She's a worker.
Should you steal why should you shoot.,Why should not you steal why should not you shoot.,"If you're stealing something, you should shoot the thief.",33.16440768832487,0.8062581,"If you're stealing something, you should shoot the thief because stealing is a crime.","If you're stealing something, you should shoot it."
They eat food.,They only eat live food.,They eat grass.,19.005531437789596,0.80463344,They are alive.,They are humans.
Than brazilians do it.,Different than brazilians do it.,Brazilians do it a lot better.,48.02378010782859,0.8838309,Brazilians do it a lot.,Brazilians do it very well.
You might have.,You might have to.,You don't have to admit it.,41.84429366916109,0.7283697,You don't have to.,You don't know.
Mister roberts do you have conversation.,Mister roberts did you have any conversations.,"Mister Roberts, I'd like to have a conversation with you.",51.56696517315736,0.87376976,"Mister Roberts, I'd like to have a conversation.","Mister Roberts, I'd like to have a conversation with you about your book."
I do know how old it is.,So i do not know how old it is.,It was made in the 18th century.,7.062146892655368,0.7455502,It was made in the late 1800's.,It was built in 1927.
I still have not find sauces.,I still have not found the sauce.,I want to make something with them.,13.49901709652955,0.66556644,I want to find the sauces.,I want to find the sauces that I need.
You stay right with me.,You stay right here with me.,I'll never let you go.,9.163088119222484,0.84125936,I'll never leave you.,I'll never leave you behind.
We have several scars in barn from people bounce trees.,We have several scars in this barn from people bouncing off of trees.,Barns are very hard to repair.,10.984464801821476,0.79033804,Barns are very hard to bounce.,Barns are very strong.
I would never be handle it.,I would never be able to handle it.,I am a very squeamish person.,11.148225193385242,0.77732736,I am a very sensitive person.,I am a very weak person.
They saw mako.,They saw mako.,They decided to try to make it at home.,21.120261793681543,0.7170538,They decided to try to make the mako.,They decided to try to make it.
You can do these.,Sometimes you can do that.,You can eat an apple. You can eat a banana. You can eat an orange.,15.374975708824929,0.7372045,You can eat an apple. You can eat a banana. You can eat a pear.,You can eat an apple. You can watch a movie. You can play a game.
You know there is not girl farrier around.,You know there is not really any girl farriers around anywhere.,"There is a girl shoemaker, but she isn't a farrier.",26.959865964437903,0.821946,"There is a girl shoemaker, but she is not a farrier.",There is a girl shoemaker.
It smell good.,It smells good.,It's so fresh.,10.527021753975223,0.80544305,It's so sweet.,It's really nice.
What would i be her.,What would i be without her.,i would be her.,24.59143339987063,0.79584354,I would be her.,i would be her
Call night and say make a note potassium though.,Call out last night and say make a note for potassium though.,I'm not sure if I'm supposed to take it at night or in the morning.,21.75919182072382,0.7472081,I'm not sure if I'm supposed to take it at night or morning.,I'm not sure if I'm supposed to take it at night or day.
You know listen.,A long you know listen.,I'm trying to tell you something.,16.273104253959307,0.7324002,I'm trying to talk to you.,I'm trying to tell you something important.
I mean he does seem.,I mean he does not seem to.,I mean he does seem.,57.712514817379976,0.8440082,I mean he does seem like a nice guy.,I mean he does seem to be a nice guy.
I did touch it.,I did not even touch it.,"I was afraid it would break, but it didn't.",16.996890238205665,0.7500776,"I was afraid it would break, so I didn't touch it.",I was afraid it would break.
I say oh.,I said oh.,He says oh.,19.795754153886577,0.89388615,The man says oh.,The man says oh oh.
And make it standard habits.,And just make it a standard habit.,"If you're trying to get in shape, start small.",14.024431966119947,0.6903658,"If you're trying to get in shape, start with small changes.","If you're trying to get in shape, start with small steps."
I got it.,I never got it.,I'm going to go to bed now.,14.888340206010623,0.63889736,I'm going to take a shower.,I'm going to go to bed.
Yeah we did have it the dining room.,Yeah we did have it once in the dining room.,I'm glad you like it.,6.971512446982674,0.68698025,I'm glad you're okay.,I'm glad you're okay though.
He will get too.,He will get too hyper.,I am going to get a tan.,11.390250544662308,0.69337785,I am going to get a tattoo.,I am going to get a teddy bear.
No i did bring your set keys.,No i did not bring your set of keys.,I'm sorry i forgot.,8.490060800806475,0.7414534,I'm sorry.,I'm sorry for forgetting.
The foods be like unique.,The food is like all unique.,The food be like unique.,51.878448186766434,0.97048724,The food be like unique.,The food be like delicious.
See we need to ask ourselves question single day.,See we need to ask ourselves that question every single day.,What do we need to do to be happy?,17.570132820098603,0.7580116,What is the purpose of life?,What do we need to do to be happy.
God turn volumes let me here.,God turn the volume down let me out of here.,God turn volumes let me here.,41.76619243740126,0.8599123,God turn volumes let me here,God turn volumes let me hear.
Oh men look that.,Oh man look at that.,It's so funny.,4.385964912280701,0.7459629,It's so funny!,It's so much fun to play with.
Let me know.,Just let me know.,I'm not sure if I can make it.,12.729688184597462,0.7439029,I'm not sure if I'm up for that.,I'm not sure if I can.
I mean that looks of like black person.,I mean that looks kind of like a black person.,I'm not sure what he looks like.,20.63009232388082,0.80371606,I'm not saying that looks of black person.,I'm not sure what he is.
