Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
Call night and say make a note potassium though.,Call out last night and say make a note for potassium though.,I'm not sure it's a good idea to make a note of potassium though.,47.18044991866091,0.8158665,I'm not sure it's a good idea to make a note about potassium though.,I'm not sure it's a good idea to make a note about potassium.
You know listen.,A long you know listen.,You know listen.,67.3599772366625,0.87294215,You know what I'm saying.,You know what I'm going to say.
I mean he does seem.,I mean he does not seem to.,"He's a very smart man, but he doesn't seem to know it.",43.72360535931648,0.7729337,"He's a very smart man, but he doesn't seem to be very good at it.","He's a very smart man, but he doesn't seem to know how to use it."
I did touch it.,I did not even touch it.,I didn't know what to do with it.,27.59059594911984,0.75441355,I didn't know what to do.,I didn't know what to do with my hands.
I say oh.,I said oh.,I say oh.,28.372965347755258,0.93232024,I say ah.,I say oh.
And make it standard habits.,And just make it a standard habit.,And make it a standard habit.,78.55145318114673,0.9881308,And make it a habit.,And make it a part of life.
I got it.,I never got it.,I'm going to sleep.,13.131298886883272,0.64757085,I'm going to use the compass to find my way.,I'm going to use the compass to find my way back.
Yeah we did have it the dining room.,Yeah we did have it once in the dining room.,We had it for a long time.,11.542450491820388,0.76836544,We had it for a while.,We had a lot of it.
He will get too.,He will get too hyper.,He is a hard worker.,12.603197262251554,0.74363387,He is a hard worker and a hard worker he is.,He is a hard worker and a hard worker he will be.
No i did bring your set keys.,No i did not bring your set of keys.,I'm sorry.,4.132231404958678,0.68518114,"I'm sorry, I forgot.",I'm sure you didn't forget.
The foods be like unique.,The food is like all unique.,The foods be like delicious.,33.75208116537416,0.8792558,The foods be like unique.,The foods be like exotic.
See we need to ask ourselves question single day.,See we need to ask ourselves that question every single day.,We need to ask ourselves question every single day.,80.09602716305605,0.9598379,We need to ask ourselves question every day.,We need to ask ourselves why.
God turn volumes let me here.,God turn the volume down let me out of here.,God turn volumes let me here.,41.76619243740126,0.8599123,God turn volumes let me here.,God turn volumes let me here.
Oh men look that.,Oh man look at that.,Oh men look that.,42.04869966618168,0.90831554,"Oh men, look that.",Oh men look this.
Let me know.,Just let me know.,I'm looking forward to hearing from you.,9.25925925925926,0.81392676,I'm not sure.,I'm not sure.
I mean that looks of like black person.,I mean that looks kind of like a black person.,I want to slap that black person.,38.761396943907975,0.8127515,I am not sure.,I want to slap that person.
Nervous you know.,Kind of nervous you know.,I'm not sure if I'm gonna do it.,12.30594366821912,0.7791909,I can't wait to meet you.,I'm not sure if I'm gonna do well.
I would have.,I would have.,I would have loved to eat there.,67.17370186462742,0.77613115,I would have loved to eat a piece of chocolate cake.,I would have loved to eat a piece of that cake.
You can like people go cuba times.,You can like people go to cuba all the time.,You can like people go cuba times.,62.56608952400617,0.8913684,You can like people go cuba.,You can like people go Cuba times.
I knew i do like guys.,I just knew i did not like the other guy.,I am just not sure how to express it.,15.644493995981035,0.6567498,I am just not sure how to ask for them.,I am just not sure how to express myself.
So she goes and gets mother.,So she goes and gets the mother.,She tells her to go to bed.,18.310486195810828,0.7628613,She tells her to go to the store.,She tells her to go home.
I just played basketballs main beach.,I just played basketball at main beach.,I had a great time.,8.543458398380803,0.7390772,I had a good time.,I had a great time!
Look mean you be being.,Look how mean you are being.,Look mean you be being.,52.39239909766589,0.8568252,You look mean you be being.,You look mean.
How did he do.,How did he do here.,He ate a lot of food.,7.675438596491229,0.7127464,He ate all of the ice cream.,He ate a lot of vegetables.
You argue me enough i changed my mind.,You argued with me long enough i changed my mind.,I'm going to vote for you.,7.866192294342242,0.70664907,I don't think I'm going to change my mind.,"I don't think I'm going to change my mind, though."
Taste this fudge.,Taste this fudge.,It is delicious.,10.216742750244066,0.7776438,It is delicious.,It is delicious!
I think though it is neat watch them.,I think though it is really neat to watch them.,I like watching them do tricks.,20.140949323429012,0.84461343,I can tell they love it.,I can tell that they are very excited.
He look like guy.,He looks like that guy.,He was a guy who wore a tuxedo.,15.268168147545893,0.77612734,He was a guy who wore a t-shirt with a picture of himself on it.,He was a guy who wore a tuxedo and wore a hat.
We will put it business basis.,We will put it on a business basis.,We will put it business basis.,79.7545971011568,0.9853895,We will put it in business.,We will put it into practice.
She says we are having them do exercises.,She says now we are having them do uh exercises.,She is a physical therapist.,13.586386420210248,0.7653005,She is a teacher.,She is a doctor.
And he lives right colorado springs.,And he lives right here in colorado springs.,He is in a lot of trouble with the law.,14.266404043636985,0.690958,He is in a lot of trouble with the police.,He is in a lot of trouble.
Yeah because i can remember questions.,Yeah because i cannot remember the questions.,I can answer them.,14.045156011214685,0.7477389,I can pass the math test.,I can answer them all.
Stay it you be those.,Stay out of it you are not involved in this.,It you be those.,10.014840053346509,0.6863031,It you be them.,It you be those that you are.
See this is.,See that is.,It's a picture of a pigeon.,10.752688172043012,0.6867053,It's a picture of a cat.,It's a picture of a pig.
Okay i get.,Okay i got.,I know what you're talking about.,11.831128115202718,0.79066074,I know what you're saying.,I know what you're thinking.
But i be not volunteer anything.,But i am not volunteering for anything.,I want to be a volunteer.,27.41792537676096,0.7845474,I want to be a volunteer at the soup kitchen.,I am not willing to help.
He use tell me.,He used to tell me.,He always told me that he loved me.,20.351772367901397,0.8511573,He always told me that he was a good man.,He always told me that he was a good guy.
Go to tucson mall and walk morning.,Go over to tucson mall and walk every morning.,Go to tucson mall and walk morning.,66.33100559881663,0.95902693,Go to tucson mall and walk in the morning.,Go to tucson mall and walk afternoon.
Oh you pulled kitchen.,Oh you pulled the whole kitchen out.,You must have pulled the kitchen.,47.61901844379968,0.9088386,I thought you just threw it away.,I thought you just threw it.
And do argue.,And do not argue.,And do not argue.,100.0,1.0000001,And do not give up.,And do disagree.
You could even see far away.,You could not even hardly see very far away.,The sun was shining brightly in the sky.,8.515636501117491,0.71626234,The sun was shining brightly.,The sun was so bright.
