Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
I have read books so i do know.,I have not read the book so i do not know.,True or false: I have read books so i do know.,37.58559979987603,0.74030006,True or false: I have read books so i know.,True or false: I have read books so i do know.
And i can always put  up tops.,And i can always put thoughse back up into the top.,Complete the sentence: And i can always put up tops.,45.16570643014903,0.87011933,Complete the sentence: And i can always put up tops.,Complete the following sentence: And i can always put up tops.
From young ages i guess.,From a young age i guess.,Complete the sentence: From young ages i guess.,52.820698117187305,0.93602026,From young ages i guess.,Complete the following sentence: From young ages i guess.
We would make measurement.,We would make these measurements.,=========================,0.0,0.6813409,========================?,=======================? 
Do holler that.,Do not holler like that.,False,3.5294117647058822,0.6949064,False,False.
You can use this your muffins.,You can use this for your muffins.,Complete this sentence: You can use this your muffins.,68.81205646788243,0.93255377,Complete this sentence: You can use this your muffins.,Complete this sentence: You can use this for your muffins.
Meg be lead.,Meg is lead otter.,Meg be lead.,22.810695271951527,0.888442,Meg be lead.,Meg be lead.
It is they have been defined.,It is often when they have been defined.,Complete this sentence: It is they have been defined.,64.1486147021148,0.875275,Complete this sentence: It is they have defined.,Complete this sentence: It is they have been defined?
I figured he would be in hearing him at.,I figured he would be interested in hearing him at least.,Complete this sentence: I figured he'd be in hearing him at.,53.30695653398012,0.87205493,Complete this sentence: I figured he'd be in hearing him at.,Complete this sentence: I figured he would be in hearing him at.
You could call me and then listen tape night.,You could not call me up and then listen to a tape that night.,* * * * * * * * * * * * * * * * * * * * * * * * *,0.0,0.6625635,* * * * * * * * * * * * * * * * * * * * * * * * ,* * * * * * * * * * * * * * * * * * * * * * * *
I have find that.,I have found that out.,complete this sentence: I have find that.,38.862751426603275,0.8924761,complete the sentence: I have find that.,Complete the sentence: I have find that.
She just do have controls over his body.,She just do not have no control over her body.,True False Complete this sentence: She just do have controls over his body.,46.86445204008922,0.79719234,True/false? Complete this sentence: She just do have controls over his body. complete this sentence:,True False Complete this sentence: She just do have controls over his body. complete this sentence:
I shrink it.,I shrunk it down already.,Complete the sentence: I shrink it.,18.979651712748023,0.8509779,Complete the sentence: I shrink it.,Complete the sentence: I shrank it.
And we lost a lot customers this.,And we lost a lot of customers because of that.,Complete this sentence: And we lost a lot customers this.,49.617101276177,0.9379996,Complete this sentence: And we lost a lot of customers this.,Complete this sentence: We lost a lot customers this.
How get the parking lot because it used be on.,The how to get in the parking lot because it used to be on.,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete,9.717006458679954,0.69003797,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: complete
Do she uh.,Does she uh.,: Do she uh.,50.09684956111796,0.9661617,: Do she uh.,": Do she uh., uh., uh., uh., "
I do trust him.,I also do not trust him.,Complete the sentence: I do trust him.,41.30533353666582,0.75973225,Complete the sentence: I do not trust him.,Complete the following sentence: I do trust him.
I take two and halves squares.,So i take two and a half squares.,Complete this sentence: I take two and a half squares.,76.12963882835456,0.96240044,Complete this sentence: I take two and a half squares.,Complete this sentence: I take two and a half and a half squares.
And i get.,And i got.,Complete the sentence: And i get.,29.66616400606068,0.9114115,Complete the sentence: And i get.,Complete the sentence: And i get.
I mean these is drawing points.,So i mean that is a strong drawing point.,acceptable,2.9342723004694835,0.6616682,acceptable,unacceptable
Just bits but yoyou be go down.,Just a little bit more but yoyou are going down.,Complete the sentence: You be go down but yoyou be go up.,27.287036613534603,0.8361523,Complete the sentence: You be go down but yoyou be go down.,Complete the sentence: You be go down.
I did know them either.,I did not know them either.,Complete the sentence: I did not know them either.,82.9249982739402,0.9538249,Complete the sentence: I did not know them either.,Complete the sentence: I did know them either.
Do you want them put.,Where do you want them put.,Complete this sentence: Do you want them put.,61.245000387511,0.9119368,Do you want them put.,Complete this sentence: Do you want them put in.
Just had one.,Just had one.,The..........................................................................................................................................................................................................................................................................................................................................................,0.8510429176087103,0.72123134,"Just had one. Complete this sentence: Just had one., just had one., just had one., just had",Just had one. Complete this sentence: Just had one.
What are little thing call.,What are those little things called.,what are little thing call.,53.590967096021444,0.973876,what are little thing call.,what are little thing call.?
I understand these.,I understand that.,I understand these.,77.2991343344344,0.8414442,Complete these.,Complete these.
I do not think you will be get ones.,I do not think you will be getting much out of that one.,acceptable,3.1362007168458788,0.69030356,True or False,True or false
It need be higher.,It needs to be higher.,Complete this sentence: It need be higher.,53.512997712849476,0.951362,Complete this sentence: It need be higher.,Complete this sentence: Complete this sentence: It need be higher.
She had be.,She had to be.,Complete the sentence: She had be.,37.062663098591415,0.9163791,Complete the following sentence: She had be.,Complete the sentence: She had been.
